dataset,n,data_bytes,data_kb,data_mb,reference_sum,inner_loop,naive_result,naive_abs_error,naive_rel_error,naive_avg_ms,naive_min_ms,naive_time_per_elem_ns,way2_result,way2_abs_error,way2_rel_error,way2_avg_ms,way2_min_ms,way2_time_per_elem_ns,way2_speedup_vs_naive,way4_result,way4_abs_error,way4_rel_error,way4_avg_ms,way4_min_ms,way4_time_per_elem_ns,way4_speedup_vs_naive,way8_result,way8_abs_error,way8_rel_error,way8_avg_ms,way8_min_ms,way8_time_per_elem_ns,way8_speedup_vs_naive,way16_result,way16_abs_error,way16_rel_error,way16_avg_ms,way16_min_ms,way16_time_per_elem_ns,way16_speedup_vs_naive,recursive_result,recursive_abs_error,recursive_rel_error,recursive_avg_ms,recursive_min_ms,recursive_time_per_elem_ns,recursive_speedup_vs_naive,iterative_result,iterative_abs_error,iterative_rel_error,iterative_avg_ms,iterative_min_ms,iterative_time_per_elem_ns,iterative_speedup_vs_naive,divide_result,divide_abs_error,divide_rel_error,divide_avg_ms,divide_min_ms,divide_time_per_elem_ns,divide_speedup_vs_naive,stdacc_result,stdacc_abs_error,stdacc_rel_error,stdacc_avg_ms,stdacc_min_ms,stdacc_time_per_elem_ns,stdacc_speedup_vs_naive,kahan_result,kahan_abs_error,kahan_rel_error,kahan_avg_ms,kahan_min_ms,kahan_time_per_elem_ns,kahan_speedup_vs_naive
cancellation,560000,2240000,2187.5000,2.136230,280000.0000000000,150,1.0000000000,279999.0000000000,0.9999964286,37.9380165000,37.3109000000,0.4516430536,280000.0000000000,0.0000000000,0.0000000000,19.2299078750,18.6577000000,0.2289274747,1.9728652236,140000.0000000000,140000.0000000000,0.5000000000,13.5612873750,13.0979080000,0.1614438973,2.7975232329,70000.0000000000,210000.0000000000,0.7500000000,10.4150400000,9.9143050000,0.1239885714,3.6426184153,35000.0000000000,245000.0000000000,0.8750000000,11.4469246250,10.9268030000,0.1362729122,3.3142540676,0.0000000000,280000.0000000000,1.0000000000,182.9915571250,178.0094260000,2.1784709182,0.2073211305,0.0000000000,280000.0000000000,1.0000000000,35.2855648750,33.5526180000,0.4200662485,1.0751710121,0.0000000000,280000.0000000000,1.0000000000,30.7768647500,29.9593320000,0.3663912470,1.2326797030,1.0000000000,279999.0000000000,0.9999964286,35.0989445000,34.4834630000,0.4178445774,1.0808876746,1.0000000000,279999.0000000000,0.9999964286,140.9450307500,138.4756300000,1.6779170327,0.2691688831
cancellation,580000,2320000,2265.6250,2.212524,290000.0000000000,150,1.0000000000,289999.0000000000,0.9999965517,36.2662425000,35.7172550000,0.4168533621,290000.0000000000,0.0000000000,0.0000000000,19.6027736250,18.8769360000,0.2253192371,1.8500566906,145000.0000000000,145000.0000000000,0.5000000000,13.9737006250,13.5245960000,0.1606172486,2.5953212734,72500.0000000000,217500.0000000000,0.7500000000,11.1854181250,10.4630130000,0.1285680244,3.2422786609,36250.0000000000,253750.0000000000,0.8750000000,12.1540230000,11.5398890000,0.1397014138,2.9838879275,0.0000000000,290000.0000000000,1.0000000000,203.4858190000,199.4816610000,2.3389174598,0.1782249136,0.0000000000,290000.0000000000,1.0000000000,39.0039195000,37.7649120000,0.4483209138,0.9298102079,0.0000000000,290000.0000000000,1.0000000000,34.2363603750,33.5517650000,0.3935213836,1.0592902430,1.0000000000,289999.0000000000,0.9999965517,250.4620348750,38.2009490000,2.8788739641,0.1447973643,1.0000000000,289999.0000000000,0.9999965517,147.6252443750,145.0737000000,1.6968418894,0.2456642335
cancellation,600000,2400000,2343.7500,2.288818,300000.0000000000,150,1.0000000000,299999.0000000000,0.9999966667,38.4967667500,37.6560820000,0.4277418528,300000.0000000000,0.0000000000,0.0000000000,19.5333602500,19.0693270000,0.2170373361,1.9708215206,150000.0000000000,150000.0000000000,0.5000000000,13.8377440000,13.2144710000,0.1537527111,2.7820117752,75000.0000000000,225000.0000000000,0.7500000000,10.5568281250,9.9710210000,0.1172980903,3.6466224792,37500.0000000000,262500.0000000000,0.8750000000,12.0193867500,11.7607540000,0.1335487417,3.2028894278,0.0000000000,300000.0000000000,1.0000000000,191.5556680000,189.8222430000,2.1283963111,0.2009690820,0.0000000000,300000.0000000000,1.0000000000,38.4398318750,38.0015930000,0.4271092431,1.0014811427,0.0000000000,300000.0000000000,1.0000000000,34.2859603750,33.4571270000,0.3809551153,1.1228143044,1.0000000000,299999.0000000000,0.9999966667,38.5303267500,37.4912120000,0.4281147417,0.9991289978,1.0000000000,299999.0000000000,0.9999966667,161.8159675000,159.7603600000,1.7979551944,0.2379046230
cancellation,620000,2480000,2421.8750,2.365112,310000.0000000000,150,1.0000000000,309999.0000000000,0.9999967742,41.9473200000,40.8009720000,0.4510464516,310000.0000000000,0.0000000000,0.0000000000,21.4174503750,20.2896670000,0.2302951653,1.9585580574,155000.0000000000,155000.0000000000,0.5000000000,14.9370585000,13.5849310000,0.1606135323,2.8082717893,77500.0000000000,232500.0000000000,0.7500000000,11.9204611250,11.5576640000,0.1281770013,3.5189343399,38750.0000000000,271250.0000000000,0.8750000000,13.0008377500,12.7801910000,0.1397939543,3.2265089994,0.0000000000,310000.0000000000,1.0000000000,189.3317160000,187.1625270000,2.0358249032,0.2215546391,0.0000000000,310000.0000000000,1.0000000000,38.8396220000,38.1759220000,0.4176303441,1.0800136005,0.0000000000,310000.0000000000,1.0000000000,33.8351901250,32.8291610000,0.3638192487,1.2397542276,1.0000000000,309999.0000000000,0.9999967742,38.2209186250,37.4994980000,0.4109776196,1.0974963844,1.0000000000,309999.0000000000,0.9999967742,153.6259001250,150.1895890000,1.6518913992,0.2730484896
cancellation,640000,2560000,2500.0000,2.441406,320000.0000000000,150,1.0000000000,319999.0000000000,0.9999968750,39.7191755000,38.7403430000,0.4137414115,320000.0000000000,0.0000000000,0.0000000000,20.5502987500,19.9171420000,0.2140656120,1.9327784955,160000.0000000000,160000.0000000000,0.5000000000,13.9347673750,13.6981190000,0.1451538268,2.8503651644,80000.0000000000,240000.0000000000,0.7500000000,11.1336942500,10.5182840000,0.1159759818,3.5674749646,40000.0000000000,280000.0000000000,0.8750000000,11.7572325000,11.0707420000,0.1224711719,3.3782759251,0.0000000000,320000.0000000000,1.0000000000,218.0845701250,209.2027730000,2.2717142721,0.1821273989,0.0000000000,320000.0000000000,1.0000000000,46.0309538750,40.6925150000,0.4794891029,0.8628796963,0.0000000000,320000.0000000000,1.0000000000,36.9045908750,36.4779150000,0.3844228216,1.0762665175,1.0000000000,319999.0000000000,0.9999968750,39.4327978750,38.7418080000,0.4107583112,1.0072624222,1.0000000000,319999.0000000000,0.9999968750,158.7721913750,157.6694460000,1.6538769935,0.2501645607
cancellation,660000,2640000,2578.1250,2.517700,330000.0000000000,150,1.0000000000,329999.0000000000,0.9999969697,40.9567475000,40.1090280000,0.4137045202,330000.0000000000,0.0000000000,0.0000000000,20.9968328750,20.2924280000,0.2120892210,1.9506154925,165000.0000000000,165000.0000000000,0.5000000000,15.0350180000,14.0516720000,0.1518688687,2.7240903536,82500.0000000000,247500.0000000000,0.7500000000,11.7082955000,11.4808490000,0.1182656111,3.4980964992,41250.0000000000,288750.0000000000,0.8750000000,12.8171850000,12.1060510000,0.1294665152,3.1954557494,0.0000000000,330000.0000000000,1.0000000000,218.5857052500,204.4208750000,2.2079364167,0.1873715733,0.0000000000,330000.0000000000,1.0000000000,44.5660308750,43.2253600000,0.4501619280,0.9190126806,0.0000000000,330000.0000000000,1.0000000000,39.6622020000,38.8338360000,0.4006283030,1.0326392745,1.0000000000,329999.0000000000,0.9999969697,44.7273956250,43.5887120000,0.4517918750,0.9156971232,1.0000000000,329999.0000000000,0.9999969697,170.3817928750,160.6512190000,1.7210282109,0.2403821841
cancellation,680000,2720000,2656.2500,2.593994,340000.0000000000,150,1.0000000000,339999.0000000000,0.9999970588,43.2032683750,42.1762820000,0.4235614547,340000.0000000000,0.0000000000,0.0000000000,22.1794846250,20.8836300000,0.2174459277,1.9478932493,170000.0000000000,170000.0000000000,0.5000000000,15.0705297500,14.5396890000,0.1477502917,2.8667385349,85000.0000000000,255000.0000000000,0.7500000000,11.6671118750,11.3284940000,0.1143834498,3.7029959803,42500.0000000000,297500.0000000000,0.8750000000,12.7956000000,12.3117970000,0.1254470588,3.3764159848,0.0000000000,340000.0000000000,1.0000000000,207.2241158750,204.8478820000,2.0316089792,0.2084857170,0.0000000000,340000.0000000000,1.0000000000,46.2626977500,45.5988200000,0.4535558603,0.9338683319,256.0000000000,339744.0000000000,0.9992470588,41.5618442500,40.1000470000,0.4074690613,1.0394935344,1.0000000000,339999.0000000000,0.9999970588,46.2147365000,45.2501220000,0.4530856520,0.9348374923,1.0000000000,339999.0000000000,0.9999970588,183.1379091250,180.9160400000,1.7954696973,0.2359056548
cancellation,700000,2800000,2734.3750,2.670288,350000.0000000000,150,1.0000000000,349999.0000000000,0.9999971429,47.3798948750,46.7352940000,0.4512370940,350000.0000000000,0.0000000000,0.0000000000,24.1838533750,23.3278030000,0.2303224131,1.9591540744,175000.0000000000,175000.0000000000,0.5000000000,16.5971011250,16.1721690000,0.1580676298,2.8547090554,87500.0000000000,262500.0000000000,0.7500000000,13.4092932500,13.0299820000,0.1277075548,3.5333625711,43750.0000000000,306250.0000000000,0.8750000000,13.9421887500,13.0398890000,0.1327827500,3.3983111063,0.0000000000,350000.0000000000,1.0000000000,222.9257856250,217.6621630000,2.1231027202,0.2125366285,0.0000000000,350000.0000000000,1.0000000000,44.8138690000,43.9810070000,0.4267987524,1.0572596371,0.0000000000,350000.0000000000,1.0000000000,40.6859553750,39.2735000000,0.3874852893,1.1645270324,1.0000000000,349999.0000000000,0.9999971429,45.5205637500,43.8946930000,0.4335291786,1.0408459600,1.0000000000,349999.0000000000,0.9999971429,181.8323686250,177.4657400000,1.7317368440,0.2605690903
cancellation,720000,2880000,2812.5000,2.746582,360000.0000000000,150,1.0000000000,359999.0000000000,0.9999972222,49.1205501250,47.6933130000,0.4548199086,360000.0000000000,0.0000000000,0.0000000000,25.3409500000,24.8911980000,0.2346384259,1.9383862927,180000.0000000000,180000.0000000000,0.5000000000,17.6361472500,17.0922730000,0.1632976597,2.7852200046,90000.0000000000,270000.0000000000,0.7500000000,13.8366540000,12.5923090000,0.1281171667,3.5500309630,45000.0000000000,315000.0000000000,0.8750000000,15.0557751250,14.3821370000,0.1394053252,3.2625719843,0.0000000000,360000.0000000000,1.0000000000,235.3350185000,225.8427530000,2.1790279491,0.2087260555,0.0000000000,360000.0000000000,1.0000000000,47.5375917500,46.5496070000,0.4401628866,1.0332990864,0.0000000000,360000.0000000000,1.0000000000,42.0510896250,41.3362440000,0.3893619410,1.1681159885,1.0000000000,359999.0000000000,0.9999972222,47.4352212500,45.1913110000,0.4392150116,1.0355290611,1.0000000000,359999.0000000000,0.9999972222,186.7005662500,183.7998320000,1.7287089468,0.2630980243
cancellation,740000,2960000,2890.6250,2.822876,370000.0000000000,150,1.0000000000,369999.0000000000,0.9999972973,48.4890343750,47.6810870000,0.4368381475,370000.0000000000,0.0000000000,0.0000000000,24.9693625000,23.8381960000,0.2249492117,1.9419412240,185000.0000000000,185000.0000000000,0.5000000000,17.9437995000,16.5121440000,0.1616558514,2.7022724131,92500.0000000000,277500.0000000000,0.7500000000,14.0160716250,13.3140180000,0.1262709155,3.4595310064,46250.0000000000,323750.0000000000,0.8750000000,14.7709852500,14.0039430000,0.1330719392,3.2827217382,0.0000000000,370000.0000000000,1.0000000000,249.5811832500,242.3537590000,2.2484791284,0.1942816111,0.0000000000,370000.0000000000,1.0000000000,48.8948257500,47.2826070000,0.4404939257,0.9917007297,0.0000000000,370000.0000000000,1.0000000000,43.8253245000,42.7496620000,0.3948227432,1.1064158664,1.0000000000,369999.0000000000,0.9999972973,48.9833641250,47.3829170000,0.4412915687,0.9899082115,1.0000000000,369999.0000000000,0.9999972973,196.8727628750,192.3450960000,1.7736284944,0.2462963066
cancellation,760000,3040000,2968.7500,2.899170,380000.0000000000,150,1.0000000000,379999.0000000000,0.9999973684,50.1606801250,49.4213810000,0.4400059660,380000.0000000000,0.0000000000,0.0000000000,25.4412011250,24.7179050000,0.2231684309,1.9716317590,190000.0000000000,190000.0000000000,0.5000000000,17.8676412500,16.9451930000,0.1567336952,2.8073476193,95000.0000000000,285000.0000000000,0.7500000000,14.3825307500,13.7172100000,0.1261625504,3.4876115335,47500.0000000000,332500.0000000000,0.8750000000,15.5728147500,14.8718490000,0.1366036382,3.2210413423,0.0000000000,380000.0000000000,1.0000000000,254.6188646250,252.4297280000,2.2334988125,0.1970029998,0.0000000000,380000.0000000000,1.0000000000,52.1748365000,50.7105470000,0.4576740044,0.9613960194,0.0000000000,380000.0000000000,1.0000000000,46.0523638750,43.7870450000,0.4039681042,1.0892096714,1.0000000000,379999.0000000000,0.9999973684,47.9154665000,47.2021950000,0.4203111096,1.0468578058,1.0000000000,379999.0000000000,0.9999973684,191.6216626250,190.4562900000,1.6808917774,0.2617693607
cancellation,780000,3120000,3046.8750,2.975464,390000.0000000000,150,1.0000000000,389999.0000000000,0.9999974359,49.2948931250,48.0845320000,0.4213238729,390000.0000000000,0.0000000000,0.0000000000,25.3594641250,24.6852100000,0.2167475566,1.9438460088,195000.0000000000,195000.0000000000,0.5000000000,17.9150310000,16.8658840000,0.1531199231,2.7515940734,97500.0000000000,292500.0000000000,0.7500000000,14.4410068750,13.0402920000,0.1234274092,3.4135357425,48750.0000000000,341250.0000000000,0.8750000000,14.9772451250,14.0143360000,0.1280106421,3.2913191120,0.0000000000,390000.0000000000,1.0000000000,269.1522103750,258.4727010000,2.3004462425,0.1831487583,0.0000000000,390000.0000000000,1.0000000000,52.5934521250,51.3558680000,0.4495166848,0.9372819454,0.0000000000,390000.0000000000,1.0000000000,48.2165185000,46.7439130000,0.4121069957,1.0223652528,1.0000000000,389999.0000000000,0.9999974359,52.8735090000,51.5633480000,0.4519103333,0.9323174130,1.0000000000,389999.0000000000,0.9999974359,227.7125035000,224.5832790000,1.9462607137,0.2164786402
cancellation,800000,3200000,3125.0000,3.051758,400000.0000000000,150,1.0000000000,399999.0000000000,0.9999975000,58.6219110000,57.3264740000,0.4885159250,400000.0000000000,0.0000000000,0.0000000000,30.5950801250,29.4489870000,0.2549590010,1.9160567895,200000.0000000000,200000.0000000000,0.5000000000,21.2378448750,20.6045360000,0.1769820406,2.7602570480,100000.0000000000,300000.0000000000,0.7500000000,16.7629741250,15.9112740000,0.1396914510,3.4971068119,50000.0000000000,350000.0000000000,0.8750000000,17.9714646250,17.2362300000,0.1497622052,3.2619439886,0.0000000000,400000.0000000000,1.0000000000,303.3811626250,298.6340650000,2.5281763552,0.1932285792,0.0000000000,400000.0000000000,1.0000000000,59.9568368750,58.5808830000,0.4996403073,0.9777352185,0.0000000000,400000.0000000000,1.0000000000,52.4830396250,51.2417060000,0.4373586635,1.1169686706,1.0000000000,399999.0000000000,0.9999975000,58.3861032500,56.6687660000,0.4865508604,1.0040387650,1.0000000000,399999.0000000000,0.9999975000,229.9324216250,227.5818040000,1.9161035135,0.2549527839
cancellation,820000,3280000,3203.1250,3.128052,410000.0000000000,150,1.0000000000,409999.0000000000,0.9999975610,60.9891897500,59.5156480000,0.4958470711,410000.0000000000,0.0000000000,0.0000000000,30.7593063750,29.1851470000,0.2500756616,1.9827882010,205000.0000000000,205000.0000000000,0.5000000000,21.8727972500,21.0906670000,0.1778276199,2.7883580254,102500.0000000000,307500.0000000000,0.7500000000,17.5553051250,16.7974870000,0.1427260579,3.4741173290,51250.0000000000,358750.0000000000,0.8750000000,18.5078147500,17.7024080000,0.1504700386,3.2953209535,0.0000000000,410000.0000000000,1.0000000000,284.8470730000,277.7597370000,2.3158298618,0.2141120465,0.0000000000,410000.0000000000,1.0000000000,57.1284457500,54.8668810000,0.4644589085,1.0675800636,0.0000000000,410000.0000000000,1.0000000000,50.8367856250,49.5734380000,0.4133072002,1.1997058626,1.0000000000,409999.0000000000,0.9999975610,57.1703946250,54.4594640000,0.4647999563,1.0667967249,1.0000000000,409999.0000000000,0.9999975610,218.6365587500,216.1683960000,1.7775329980,0.2789523861
cancellation,840000,3360000,3281.2500,3.204346,420000.0000000000,150,1.0000000000,419999.0000000000,0.9999976190,57.2575726250,55.8670790000,0.4544251796,420000.0000000000,0.0000000000,0.0000000000,29.1241710000,28.1769570000,0.2311442143,1.9659811991,210000.0000000000,210000.0000000000,0.5000000000,20.3724115000,19.7955450000,0.1616858056,2.8105446734,105000.0000000000,315000.0000000000,0.7500000000,16.6436428750,15.7662100000,0.1320924038,3.4402067537,52500.0000000000,367500.0000000000,0.8750000000,17.4421543750,17.1535340000,0.1384297966,3.2827121807,0.0000000000,420000.0000000000,1.0000000000,289.0053816250,286.3266250000,2.2936935050,0.1981193994,0.0000000000,420000.0000000000,1.0000000000,57.2775642500,55.5036950000,0.4545838433,0.9996509694,0.0000000000,420000.0000000000,1.0000000000,52.0856631250,51.1566980000,0.4133782788,1.0992962207,1.0000000000,419999.0000000000,0.9999976190,55.1551495000,51.7122180000,0.4377392817,1.0381183470,1.0000000000,419999.0000000000,0.9999976190,207.0922576250,203.7821610000,1.6435893462,0.2764834054
cancellation,860000,3440000,3359.3750,3.280640,430000.0000000000,150,1.0000000000,429999.0000000000,0.9999976744,53.6691185000,52.7109550000,0.4160396783,430000.0000000000,0.0000000000,0.0000000000,27.3475947500,26.5916480000,0.2119968585,1.9624803933,215000.0000000000,215000.0000000000,0.5000000000,19.3722145000,18.9226640000,0.1501722054,2.7704173160,107500.0000000000,322500.0000000000,0.7500000000,15.3550238750,14.5645320000,0.1190311928,3.4952155683,53750.0000000000,376250.0000000000,0.8750000000,16.6423965000,15.3394400000,0.1290108256,3.2248431589,0.0000000000,430000.0000000000,1.0000000000,281.8618802500,279.4785440000,2.1849758159,0.1904092829,0.0000000000,430000.0000000000,1.0000000000,55.1101750000,52.0109570000,0.4272106589,0.9738513532,0.0000000000,430000.0000000000,1.0000000000,49.3048636250,47.9345090000,0.3822082452,1.0885157073,1.0000000000,429999.0000000000,0.9999976744,53.3900771250,52.4832040000,0.4138765669,1.0052264651,1.0000000000,429999.0000000000,0.9999976744,213.2668750000,210.5902110000,1.6532315891,0.2516523886
cancellation,880000,3520000,3437.5000,3.356934,440000.0000000000,150,1.0000000000,439999.0000000000,0.9999977273,55.3281042500,54.3028780000,0.4191523049,440000.0000000000,0.0000000000,0.0000000000,28.5341465000,26.9890490000,0.2161677765,1.9390138146,220000.0000000000,220000.0000000000,0.5000000000,20.1061681250,19.1550500000,0.1523194555,2.7517975532,110000.0000000000,330000.0000000000,0.7500000000,15.5816157500,14.5561830000,0.1180425436,3.5508579558,55000.0000000000,385000.0000000000,0.8750000000,16.9685663750,16.3164310000,0.1285497453,3.2606233802,0.0000000000,440000.0000000000,1.0000000000,276.4589023750,273.3101360000,2.0943856241,0.2001313894,0.0000000000,440000.0000000000,1.0000000000,56.2719101250,54.5893090000,0.4263023494,0.9832277619,0.0000000000,440000.0000000000,1.0000000000,50.4598048750,49.6753900000,0.3822712491,1.0964787594,1.0000000000,439999.0000000000,0.9999977273,55.0611770000,52.9444980000,0.4171301288,1.0048478304,1.0000000000,439999.0000000000,0.9999977273,217.6564351250,215.1809050000,1.6489123873,0.2541992577
cancellation,900000,3600000,3515.6250,3.433228,450000.0000000000,150,1.0000000000,449999.0000000000,0.9999977778,56.2853781250,55.0305040000,0.4169287269,450000.0000000000,0.0000000000,0.0000000000,29.3128258750,28.5517610000,0.2171320435,1.9201621285,225000.0000000000,225000.0000000000,0.5000000000,20.0895548750,19.2153660000,0.1488115176,2.8017235063,112500.0000000000,337500.0000000000,0.7500000000,16.3312031250,16.1745440000,0.1209718750,3.4464930535,56250.0000000000,393750.0000000000,0.8750000000,17.6367452500,17.4395180000,0.1306425574,3.1913699114,0.0000000000,450000.0000000000,1.0000000000,283.0741105000,278.2463690000,2.0968452630,0.1988361918,0.0000000000,450000.0000000000,1.0000000000,57.4641443750,54.7438460000,0.4256603287,0.9794869259,0.0000000000,450000.0000000000,1.0000000000,51.2949187500,50.7501490000,0.3799623611,1.0972895463,1.0000000000,449999.0000000000,0.9999977778,55.6703052500,54.6273160000,0.4123726315,1.0110484912,1.0000000000,449999.0000000000,0.9999977778,221.3429183750,219.9451700000,1.6395771731,0.2542903949
cancellation,920000,3680000,3593.7500,3.509521,460000.0000000000,150,1.0000000000,459999.0000000000,0.9999978261,57.7789085000,57.0728940000,0.4186877428,460000.0000000000,0.0000000000,0.0000000000,29.5617915000,29.0365190000,0.2142158804,1.9545130917,230000.0000000000,230000.0000000000,0.5000000000,20.9686818750,19.6552920000,0.1519469701,2.7554859597,115000.0000000000,345000.0000000000,0.7500000000,16.4055528750,15.6410050000,0.1188808179,3.5219116930,57500.0000000000,402500.0000000000,0.8750000000,17.7976786250,17.4398940000,0.1289686857,3.2464294764,0.0000000000,460000.0000000000,1.0000000000,314.0548945000,310.8386420000,2.2757601051,0.1839770993,0.0000000000,460000.0000000000,1.0000000000,65.0607887500,63.4603020000,0.4714549909,0.8880757459,0.0000000000,460000.0000000000,1.0000000000,57.3213746250,56.5287740000,0.4153722799,1.0079819069,1.0000000000,459999.0000000000,0.9999978261,62.0363470000,60.7807640000,0.4495387464,0.9313718698,1.0000000000,459999.0000000000,0.9999978261,245.1812330000,243.5286700000,1.7766756014,0.2356579571
cancellation,940000,3760000,3671.8750,3.585815,470000.0000000000,150,1.0000000000,469999.0000000000,0.9999978723,64.5364375000,63.3111770000,0.4577052305,470000.0000000000,0.0000000000,0.0000000000,33.2784840000,32.7679230000,0.2360176170,1.9392841783,235000.0000000000,235000.0000000000,0.5000000000,22.9671101250,22.1467000000,0.1628873059,2.8099502788,117500.0000000000,352500.0000000000,0.7500000000,18.5630337500,17.8708450000,0.1316527216,3.4766104705,58750.0000000000,411250.0000000000,0.8750000000,19.5903610000,18.8498180000,0.1389387305,3.2942954701,0.0000000000,470000.0000000000,1.0000000000,322.1059807500,316.0660180000,2.2844395798,0.2003577746,0.0000000000,470000.0000000000,1.0000000000,65.8563101250,64.2589800000,0.4670660293,0.9799582967,0.0000000000,470000.0000000000,1.0000000000,59.2901963750,57.3250420000,0.4204978466,1.0884841246,1.0000000000,469999.0000000000,0.9999978723,63.7859521250,62.6341990000,0.4523826392,1.0117656843,1.0000000000,469999.0000000000,0.9999978723,439.6230041250,248.7143140000,3.1178936463,0.1467995007
cancellation,960000,3840000,3750.0000,3.662109,480000.0000000000,150,1.0000000000,479999.0000000000,0.9999979167,65.1757206250,64.1322070000,0.4526091710,480000.0000000000,0.0000000000,0.0000000000,33.6421512500,33.0179670000,0.2336260503,1.9373232152,240000.0000000000,240000.0000000000,0.5000000000,23.5906200000,22.7857040000,0.1638237500,2.7627811658,120000.0000000000,360000.0000000000,0.7500000000,19.0769086250,18.5425950000,0.1324785321,3.4164718145,60000.0000000000,420000.0000000000,0.8750000000,20.5155257500,20.3260580000,0.1424689288,3.1768974102,0.0000000000,480000.0000000000,1.0000000000,323.1909687500,319.0970040000,2.2443817274,0.2016631866,0.0000000000,480000.0000000000,1.0000000000,67.1800847500,65.9900080000,0.4665283663,0.9701643109,0.0000000000,480000.0000000000,1.0000000000,59.4310265000,57.9076300000,0.4127154618,1.0966615329,1.0000000000,479999.0000000000,0.9999979167,63.8437188750,62.4284320000,0.4433591589,1.0208634737,1.0000000000,479999.0000000000,0.9999979167,256.4141227500,253.8052770000,1.7806536302,0.2541814777
cancellation,980000,3920000,3828.1250,3.738403,490000.0000000000,150,1.0000000000,489999.0000000000,0.9999979592,67.0314972500,65.9919110000,0.4559965799,490000.0000000000,0.0000000000,0.0000000000,33.7810883750,32.6129270000,0.2298033223,1.9842906334,245000.0000000000,245000.0000000000,0.5000000000,23.7661423750,23.0490230000,0.1616744379,2.8204618231,122500.0000000000,367500.0000000000,0.7500000000,19.3174915000,18.1942060000,0.1314115068,3.4699897370,61250.0000000000,428750.0000000000,0.8750000000,20.2831671250,19.7997450000,0.1379807287,3.3047845456,0.0000000000,490000.0000000000,1.0000000000,304.6289531250,296.1885680000,2.0723058036,0.2200430936,0.0000000000,490000.0000000000,1.0000000000,63.1263073750,62.3545270000,0.4294306624,1.0618631128,0.0000000000,490000.0000000000,1.0000000000,56.0339961250,54.8556640000,0.3811836471,1.1962648015,1.0000000000,489999.0000000000,0.9999979592,61.2377881250,59.7936020000,0.4165835927,1.0946100325,1.0000000000,489999.0000000000,0.9999979592,242.7863777500,240.1679390000,1.6516080119,0.2760924969
cancellation,1000000,4000000,3906.2500,3.814697,500000.0000000000,150,1.0000000000,499999.0000000000,0.9999980000,62.7488605000,61.3515300000,0.4183257367,500000.0000000000,0.0000000000,0.0000000000,32.0879736250,30.9264870000,0.2139198242,1.9555258064,250000.0000000000,250000.0000000000,0.5000000000,23.1596373750,22.2653100000,0.1543975825,2.7094060017,125000.0000000000,375000.0000000000,0.7500000000,18.0244240000,17.2282630000,0.1201628267,3.4813240357,62500.0000000000,437500.0000000000,0.8750000000,19.5647593750,17.9923770000,0.1304317292,3.2072390617,0.0000000000,500000.0000000000,1.0000000000,310.2445558750,303.7557360000,2.0682970392,0.2022561212,0.0000000000,500000.0000000000,1.0000000000,65.0972836250,62.9907030000,0.4339818908,0.9639244068,0.0000000000,500000.0000000000,1.0000000000,58.7656476250,57.1633090000,0.3917709842,1.0677813150,1.0000000000,499999.0000000000,0.9999980000,62.1621507500,60.6766230000,0.4144143383,1.0094383760,1.0000000000,499999.0000000000,0.9999980000,247.2569030000,244.5349310000,1.6483793533,0.2537800148
cancellation,1020000,4080000,3984.3750,3.890991,510000.0000000000,150,1.0000000000,509999.0000000000,0.9999980392,68.2450431250,63.7869980000,0.4460460335,510000.0000000000,0.0000000000,0.0000000000,35.2269500000,34.0413870000,0.2302415033,1.9372963917,255000.0000000000,255000.0000000000,0.5000000000,24.9706173750,24.0108700000,0.1632066495,2.7330138498,127500.0000000000,382500.0000000000,0.7500000000,19.8735692500,18.5137820000,0.1298926095,3.4339600636,63750.0000000000,446250.0000000000,0.8750000000,21.2481223750,20.2807320000,0.1388766168,3.2118152334,0.0000000000,510000.0000000000,1.0000000000,543.6116713750,345.2977570000,3.5530174600,0.1255400624,0.0000000000,510000.0000000000,1.0000000000,72.3191566250,70.7606780000,0.4726742263,0.9436648090,128.0000000000,509872.0000000000,0.9997490196,64.2563533750,62.9605880000,0.4199761658,1.0620746361,1.0000000000,509999.0000000000,0.9999980392,68.6908202500,67.0676540000,0.4489596095,0.9935103829,1.0000000000,509999.0000000000,0.9999980392,262.4523810000,254.0610200000,1.7153750392,0.2600282873
cancellation,1040000,4160000,4062.5000,3.967285,520000.0000000000,150,1.0000000000,519999.0000000000,0.9999980769,66.9011467500,66.1039720000,0.4288535048,520000.0000000000,0.0000000000,0.0000000000,33.9749308750,32.6224420000,0.2177880184,1.9691326819,260000.0000000000,260000.0000000000,0.5000000000,23.8232077500,23.4022480000,0.1527128702,2.8082341997,130000.0000000000,390000.0000000000,0.7500000000,19.1221567500,18.3308120000,0.1225779279,3.4986193045,65000.0000000000,455000.0000000000,0.8750000000,20.2182353750,19.6623660000,0.1296040729,3.3089508312,0.0000000000,520000.0000000000,1.0000000000,325.6564876250,321.1363790000,2.0875415873,0.2054347120,0.0000000000,520000.0000000000,1.0000000000,70.1830997500,66.6393030000,0.4498916651,0.9532372749,0.0000000000,520000.0000000000,1.0000000000,65.5327340000,64.0989570000,0.4200816282,1.0208813621,1.0000000000,519999.0000000000,0.9999980769,69.5790802500,66.2977340000,0.4460197452,0.9615123757,1.0000000000,519999.0000000000,0.9999980769,267.7176823750,265.8945080000,1.7161389896,0.2498943893
