n,repeat,round,total_ms,avg_ms,first_result
227,500,3,20.3047,0.0406093,11005
228,500,1,16.1934,0.0323868,11061
228,500,2,17.6731,0.0353462,11061
228,500,3,15.2882,0.0305763,11061
229,500,1,14.7019,0.0294039,11133
229,500,2,18.4812,0.0369625,11133
229,500,3,15.7146,0.0314292,11133
230,500,1,16.2383,0.0324766,11223
230,500,2,15.8452,0.0316904,11223
230,500,3,15.2455,0.0304909,11223
231,500,1,18.8011,0.0376022,11233
231,500,2,16.7159,0.0334317,11233
231,500,3,15.4078,0.0308157,11233
232,500,1,16.2192,0.0324383,11255
232,500,2,16.8348,0.0336696,11255
232,500,3,15.7685,0.031537,11255
233,500,1,16.1891,0.0323782,11291
233,500,2,23.6605,0.047321,11291
233,500,3,17.1384,0.0342768,11291
234,500,1,17.1544,0.0343089,11343
234,500,2,22.3224,0.0446449,11343
234,500,3,17.8413,0.0356827,11343
235,500,1,24.0602,0.0481204,11413
235,500,2,19.4522,0.0389043,11413
235,500,3,19.0399,0.0380798,11413
236,500,1,16.7505,0.033501,11503
236,500,2,22.8373,0.0456746,11503
236,500,3,18.6551,0.0373102,11503
237,500,1,16.8062,0.0336125,11615
237,500,2,17.0466,0.0340933,11615
237,500,3,17.2326,0.0344652,11615
238,500,1,17.539,0.0350781,11751
238,500,2,17.774,0.035548,11751
238,500,3,21.144,0.0422881,11751
239,500,1,28.7847,0.0575694,11760
239,500,2,20.2401,0.0404803,11760
239,500,3,17.9781,0.0359561,11760
240,500,1,18.1772,0.0363544,11780
240,500,2,18.8193,0.0376386,11780
240,500,3,17.7282,0.0354563,11780
241,500,1,17.9533,0.0359067,11783
241,500,2,20.8452,0.0416903,11783
241,500,3,18.6524,0.0373048,11783
242,500,1,19.6108,0.0392215,11791
242,500,2,19.705,0.0394101,11791
242,500,3,23.3871,0.0467742,11791
243,500,1,23.2794,0.0465587,11806
243,500,2,20.2118,0.0404237,11806
243,500,3,20.1618,0.0403235,11806
244,500,1,27.6847,0.0553695,11830
244,500,2,25.3418,0.0506836,11830
244,500,3,22.4889,0.0449779,11830
245,500,1,23.5577,0.0471154,11865
245,500,2,20.2112,0.0404224,11865
245,500,3,21.6417,0.0432835,11865
246,500,1,20.3469,0.0406938,11913
246,500,2,18.8783,0.0377567,11913
246,500,3,18.9461,0.0378922,11913
247,500,1,20.8365,0.041673,11976
247,500,2,20.3741,0.0407482,11976
247,500,3,19.916,0.039832,11976
248,500,1,21.0125,0.0420251,12056
248,500,2,22.9668,0.0459337,12056
248,500,3,22.257,0.0445139,12056
249,500,1,20.6701,0.0413401,12155
249,500,2,20.7562,0.0415124,12155
249,500,3,20.6757,0.0413514,12155
250,500,1,20.9786,0.0419573,12275
250,500,2,24.7739,0.0495478,12275
250,500,3,20.7816,0.0415631,12275
251,500,1,21.5795,0.043159,12288
251,500,2,21.9858,0.0439715,12288
251,500,3,21.1557,0.0423115,12288
252,500,1,21.0149,0.0420298,12316
252,500,2,20.9012,0.0418025,12316
252,500,3,29.5597,0.0591195,12316
253,500,1,20.4206,0.0408413,12361
253,500,2,21.0514,0.0421027,12361
253,500,3,25.7172,0.0514345,12361
254,500,1,32.7419,0.0654837,12425
254,500,2,29.5575,0.0591149,12425
254,500,3,34.4312,0.0688625,12425
255,500,1,37.8192,0.0756385,12510
255,500,2,38.6895,0.077379,12510
255,500,3,30.4644,0.0609289,12510
256,500,1,22.3037,0.0446073,12516
256,500,2,21.729,0.043458,12516
256,500,3,21.4761,0.0429522,12516
257,150,1,6.36528,0.0424352,12530
257,150,2,6.2925,0.04195,12530
257,150,3,6.34191,0.0422794,12530
258,150,1,6.3516,0.042344,12554
258,150,2,7.03912,0.0469275,12554
258,150,3,6.60639,0.0440426,12554
259,150,1,6.41183,0.0427455,12590
259,150,2,8.56829,0.0571219,12590
259,150,3,6.60765,0.044051,12590
260,150,1,7.48094,0.0498729,12640
260,150,2,6.46778,0.0431185,12640
260,150,3,7.69726,0.0513151,12640
261,150,1,11.3069,0.0753794,12646
261,150,2,8.98289,0.059886,12646
261,150,3,6.69779,0.0446519,12646
262,150,1,7.81059,0.0520706,12660
262,150,2,6.60578,0.0440385,12660
262,150,3,8.7296,0.0581973,12660
263,150,1,6.94305,0.046287,12684
263,150,2,7.27386,0.0484924,12684
263,150,3,7.4743,0.0498286,12684
264,150,1,7.33696,0.0489131,12720
264,150,2,8.35873,0.0557249,12720
264,150,3,7.04475,0.046965,12720
265,150,1,7.19407,0.0479604,12770
265,150,2,7.0982,0.0473213,12770
265,150,3,7.04507,0.0469671,12770
266,150,1,7.14894,0.0476596,12836
266,150,2,7.64429,0.0509619,12836
266,150,3,7.1336,0.0475573,12836
267,150,1,7.20915,0.048061,12920
267,150,2,6.87086,0.0458057,12920
267,150,3,7.66551,0.0511034,12920
268,150,1,7.67852,0.0511901,13024
268,150,2,7.0645,0.0470967,13024
268,150,3,8.36771,0.0557847,13024
269,150,1,7.03929,0.0469286,13150
269,150,2,10.1119,0.0674124,13150
269,150,3,10.8074,0.0720496,13150
270,150,1,10.0653,0.0671021,13300
270,150,2,8.67883,0.0578589,13300
270,150,3,8.34516,0.0556344,13300
271,150,1,12.9978,0.0866519,13316
271,150,2,10.2993,0.0686619,13316
271,150,3,11.3741,0.0758271,13316
272,150,1,7.60309,0.0506873,13350
272,150,2,12.2836,0.0818908,13350
272,150,3,10.5702,0.070468,13350
273,150,1,9.77114,0.0651409,13353
273,150,2,7.55107,0.0503405,13353
273,150,3,8.19062,0.0546041,13353
274,150,1,7.61306,0.0507537,13361
274,150,2,7.61979,0.0507986,13361
274,150,3,11.1552,0.0743677,13361
275,150,1,8.02667,0.0535112,13376
275,150,2,13.0582,0.0870546,13376
275,150,3,11.2588,0.0750585,13376
276,150,1,13.2517,0.0883444,13400
276,150,2,11.1062,0.0740416,13400
276,150,3,11.2645,0.0750964,13400
277,150,1,7.65975,0.051065,13435
277,150,2,8.12996,0.0541997,13435
277,150,3,7.65748,0.0510499,13435
278,150,1,9.40572,0.0627048,13483
278,150,2,12.2004,0.0813362,13483
278,150,3,11.7432,0.0782883,13483
279,150,1,7.82889,0.0521926,13546
279,150,2,7.83661,0.052244,13546
279,150,3,7.80986,0.0520657,13546
280,150,1,7.98654,0.0532436,13626
280,150,2,9.27884,0.061859,13626
280,150,3,10.579,0.0705269,13626
281,150,1,11.7761,0.0785076,13635
281,150,2,11.2718,0.0751451,13635
281,150,3,11.1083,0.0740552,13635
282,150,1,11.7337,0.0782243,13655
282,150,2,13.0441,0.086961,13655
282,150,3,9.9092,0.0660613,13655
283,150,1,8.07489,0.0538326,13688
283,150,2,8.08233,0.0538822,13688
283,150,3,9.1702,0.0611347,13688
284,150,1,9.61595,0.0641063,13736
284,150,2,9.15331,0.061022,13736
284,150,3,9.43636,0.062909,13736
285,150,1,8.16314,0.0544209,13801
285,150,2,8.20468,0.0546979,13801
285,150,3,7.95058,0.0530039,13801
286,150,1,11.0652,0.073768,13885
286,150,2,11.1116,0.0740775,13885
286,150,3,10.9556,0.0730375,13885
287,150,1,11.0234,0.0734895,13990
287,150,2,11.3329,0.0755525,13990
287,150,3,11.0623,0.0737488,13990
288,150,1,8.65079,0.0576719,14118
288,150,2,9.30573,0.0620382,14118
288,150,3,14.9962,0.0999744,14118
289,150,1,8.22394,0.0548263,14271
289,150,2,9.8438,0.0656253,14271
289,150,3,12.2398,0.0815985,14271
290,150,1,9.82321,0.0654881,14281
290,150,2,8.71404,0.0580936,14281
290,150,3,11.9115,0.0794101,14281
291,150,1,10.9329,0.072886,14283
291,150,2,9.80686,0.0653791,14283
291,150,3,8.691,0.05794,14283
292,150,1,8.46571,0.056438,14289
292,150,2,8.66382,0.0577588,14289
292,150,3,10.1562,0.0677083,14289
293,150,1,8.57264,0.0571509,14301
293,150,2,10.4211,0.0694737,14301
293,150,3,10.6909,0.071273,14301
294,150,1,8.97077,0.0598052,14321
294,150,2,9.73404,0.0648936,14321
294,150,3,8.51914,0.0567943,14321
295,150,1,9.87763,0.0658509,14351
295,150,2,8.80367,0.0586911,14351
295,150,3,9.17908,0.0611939,14351
296,150,1,8.7211,0.0581407,14393
296,150,2,12.041,0.0802731,14393
296,150,3,10.6748,0.0711651,14393
297,150,1,11.073,0.0738198,14449
297,150,2,9.6921,0.064614,14449
297,150,3,9.34786,0.0623191,14449
298,150,1,8.88518,0.0592346,14521
298,150,2,9.24162,0.0616108,14521
298,150,3,9.26562,0.0617708,14521
299,150,1,15.6476,0.104317,14611
299,150,2,9.25377,0.0616918,14611
299,150,3,10.1782,0.067855,14611
300,150,1,9.27857,0.0618571,14721
300,150,2,9.38554,0.0625703,14721
300,150,3,9.12136,0.0608091,14721
301,150,1,9.39665,0.0626444,14733
301,150,2,9.4576,0.0630507,14733
301,150,3,9.63684,0.0642456,14733
302,150,1,10.5282,0.070188,14759
302,150,2,10.8783,0.0725222,14759
302,150,3,10.9885,0.0732564,14759
303,150,1,10.6952,0.0713015,14801
303,150,2,10.3954,0.0693026,14801
303,150,3,11.1467,0.0743114,14801
304,150,1,9.86776,0.065785,14861
304,150,2,9.64155,0.064277,14861
304,150,3,9.60229,0.0640152,14861
305,150,1,10.487,0.0699132,14941
305,150,2,10.1717,0.0678112,14941
305,150,3,10.1233,0.0674885,14941
306,150,1,9.22057,0.0614705,15043
306,150,2,9.81755,0.0654503,15043
306,150,3,10.0529,0.0670196,15043
307,150,1,9.68741,0.0645828,15050
307,150,2,11.293,0.075287,15050
307,150,3,11.1619,0.0744129,15050
308,150,1,10.7067,0.0713779,15066
308,150,2,10.6073,0.0707153,15066
308,150,3,10.424,0.0694933,15066
309,150,1,10.0466,0.0669774,15093
309,150,2,10.4727,0.0698177,15093
309,150,3,10.2201,0.0681341,15093
310,150,1,10.2422,0.0682814,15133
310,150,2,13.6395,0.0909301,15133
310,150,3,11.2871,0.0752472,15133
311,150,1,9.91004,0.0660669,15138
311,150,2,9.82063,0.0654709,15138
311,150,3,9.8313,0.065542,15138
312,150,1,10.5828,0.070552,15150
312,150,2,12.2822,0.0818812,15150
312,150,3,11.0439,0.0736257,15150
313,150,1,16.8365,0.112243,15171
313,150,2,15.2659,0.101773,15171
313,150,3,13.196,0.0879734,15171
314,150,1,12.7557,0.085038,15203
314,150,2,16.32,0.1088,15203
314,150,3,12.5858,0.083905,15203
315,150,1,14.7557,0.0983714,15248
315,150,2,14.1468,0.094312,15248
315,150,3,12.6636,0.0844241,15248
316,150,1,10.9543,0.0730283,15308
316,150,2,11.5379,0.0769192,15308
316,150,3,10.7208,0.0714722,15308
317,150,1,11.2913,0.0752756,15385
317,150,2,12.1035,0.0806903,15385
317,150,3,11.4209,0.0761394,15385
318,150,1,14.2493,0.0949951,15481
318,150,2,22.4877,0.149918,15481
318,150,3,19.4261,0.129507,15481
319,150,1,16.025,0.106834,15598
319,150,2,16.1668,0.107779,15598
319,150,3,15.8552,0.105701,15598
320,150,1,10.8505,0.0723364,15738
320,150,2,10.4354,0.0695693,15738
320,150,3,12.2403,0.0816018,15738
321,150,1,10.9867,0.073245,15753
321,150,2,10.398,0.0693199,15753
321,150,3,11.0363,0.0735756,15753
322,150,1,10.4013,0.0693419,15785
322,150,2,10.9525,0.0730163,15785
322,150,3,10.598,0.0706536,15785
323,150,1,11.9914,0.0799426,15836
323,150,2,11.7421,0.078281,15836
323,150,3,10.689,0.0712603,15836
324,150,1,12.1496,0.0809973,15840
324,150,2,12.0332,0.0802212,15840
324,150,3,11.1634,0.0744224,15840
325,150,1,11.3383,0.0755884,15850
325,150,2,11.8122,0.078748,15850
325,150,3,11.9015,0.079343,15850
326,150,1,11.4976,0.0766507,15868
326,150,2,11.562,0.0770801,15868
326,150,3,11.8474,0.0789829,15868
327,150,1,11.8226,0.0788174,15896
327,150,2,11.7155,0.078103,15896
327,150,3,11.6681,0.077787,15896
328,150,1,11.9323,0.0795486,15936
328,150,2,11.3276,0.0755172,15936
328,150,3,11.0689,0.0737927,15936
329,150,1,16.3189,0.108793,15990
329,150,2,15.0909,0.100606,15990
329,150,3,14.1273,0.0941822,15990
330,150,1,12.5196,0.0834642,16060
330,150,2,13.8572,0.0923815,16060
330,150,3,15.6406,0.10427,16060
331,150,1,15.4203,0.102802,16068
331,150,2,14.6293,0.097529,16068
331,150,3,12.6372,0.0842481,16068
332,150,1,12.7235,0.0848231,16086
332,150,2,12.4672,0.0831144,16086
332,150,3,11.6279,0.0775193,16086
333,150,1,12.2824,0.0818826,16116
333,150,2,13.8701,0.0924671,16116
333,150,3,13.2672,0.0884477,16116
334,150,1,15.4273,0.102849,16160
334,150,2,15.8857,0.105905,16160
334,150,3,16.25,0.108334,16160
335,150,1,14.7425,0.0982831,16220
335,150,2,15.0035,0.100023,16220
335,150,3,15.1032,0.100688,16220
336,150,1,12.1462,0.0809746,16298
336,150,2,14.5206,0.0968038,16298
336,150,3,13.0501,0.087001,16298
337,150,1,11.7426,0.078284,16396
337,150,2,12.1117,0.0807448,16396
337,150,3,15.8014,0.105343,16396
338,150,1,13.6349,0.0908991,16516
338,150,2,14.4274,0.096183,16516
338,150,3,13.3235,0.0888231,16516
339,150,1,12.6469,0.084313,16660
339,150,2,13.4806,0.089871,16660
339,150,3,12.3376,0.0822508,16660
340,150,1,13.9113,0.0927421,16830
340,150,2,14.1543,0.0943621,16830
340,150,3,17.0691,0.113794,16830
341,150,1,14.2626,0.0950842,16831
341,150,2,13.5688,0.0904583,16831
341,150,3,13.5792,0.090528,16831
342,150,1,11.9167,0.0794446,16835
342,150,2,12.8224,0.0854828,16835
342,150,3,13.8209,0.0921392,16835
343,150,1,12.5521,0.0836806,16844
343,150,2,12.2935,0.0819565,16844
343,150,3,12.8245,0.0854965,16844
344,150,1,13.3148,0.0887652,16860
344,150,2,13.224,0.0881597,16860
344,150,3,13.9917,0.0932779,16860
345,150,1,14.1919,0.0946125,16885
345,150,2,14.7468,0.098312,16885
345,150,3,13.3419,0.0889459,16885
346,150,1,13.0981,0.0873209,16921
346,150,2,13.8225,0.0921503,16921
346,150,3,13.4033,0.0893554,16921
347,150,1,13.3839,0.0892263,16970
347,150,2,13.3109,0.0887395,16970
347,150,3,13.3314,0.0888758,16970
348,150,1,13.1877,0.0879181,17034
348,150,2,15.0404,0.10027,17034
348,150,3,14.7812,0.0985411,17034
349,150,1,14.149,0.0943266,17115
349,150,2,13.6818,0.0912121,17115
349,150,3,14.3113,0.0954087,17115
350,150,1,18.1539,0.121026,17215
350,150,2,18.2029,0.121353,17215
350,150,3,18.7225,0.124817,17215
351,150,1,17.6012,0.117342,17226
351,150,2,18.4501,0.123001,17226
351,150,3,18.1923,0.121282,17226
352,150,1,13.5309,0.0902059,17250
352,150,2,15.3305,0.102203,17250
352,150,3,13.9114,0.0927426,17250
353,150,1,13.9454,0.0929693,17289
353,150,2,14.8219,0.0988124,17289
353,150,3,16.347,0.10898,17289
354,150,1,16.0872,0.107248,17345
354,150,2,15.1615,0.101077,17345
354,150,3,14.004,0.0933597,17345
355,150,1,18.1127,0.120751,17420
355,150,2,14.1833,0.0945551,17420
355,150,3,13.489,0.0899269,17420
356,150,1,14.9012,0.0993411,17516
356,150,2,18.0046,0.120031,17516
356,150,3,19.1682,0.127788,17516
357,150,1,16.1206,0.10747,17635
357,150,2,16.2125,0.108083,17635
357,150,3,14.9841,0.0998937,17635
358,150,1,17.6007,0.117338,17643
358,150,2,13.9731,0.0931538,17643
358,150,3,14.7995,0.0986633,17643
359,150,1,17.9439,0.119626,17661
359,150,2,16.8369,0.112246,17661
359,150,3,14.4296,0.0961971,17661
360,150,1,14.3922,0.0959483,17691
360,150,2,14.9107,0.0994044,17691
360,150,3,16.6758,0.111172,17691
361,150,1,15.7669,0.105113,17695
361,150,2,16.4174,0.10945,17695
361,150,3,15.8797,0.105865,17695
362,150,1,16.0095,0.10673,17705
362,150,2,14.4469,0.0963125,17705
362,150,3,14.5932,0.0972882,17705
363,150,1,15.0102,0.100068,17723
363,150,2,15.7598,0.105066,17723
363,150,3,14.5165,0.0967769,17723
364,150,1,19.2852,0.128568,17751
364,150,2,15.7108,0.104739,17751
364,150,3,15.3041,0.102027,17751
365,150,1,15.9622,0.106414,17791
365,150,2,16.3411,0.108941,17791
365,150,3,15.9529,0.106353,17791
366,150,1,19.1959,0.127972,17845
366,150,2,20.741,0.138273,17845
366,150,3,22.4987,0.149992,17845
367,150,1,20.1171,0.134114,17915
367,150,2,19.7482,0.131654,17915
367,150,3,30.0205,0.200137,17915
368,150,1,23.3319,0.155546,18003
368,150,2,16.3401,0.108934,18003
368,150,3,16.3313,0.108875,18003
369,150,1,23.484,0.15656,18111
369,150,2,18.8704,0.125803,18111
369,150,3,18.7941,0.125294,18111
370,150,1,17.1954,0.114636,18241
370,150,2,17.0344,0.113562,18241
370,150,3,17.2464,0.114976,18241
371,150,1,17.2431,0.114954,18255
371,150,2,16.8373,0.112248,18255
371,150,3,16.0533,0.107022,18255
372,150,1,25.1574,0.167716,18285
372,150,2,17.1813,0.114542,18285
372,150,3,19.1158,0.127438,18285
373,150,1,16.7929,0.111952,18333
373,150,2,16.5182,0.110121,18333
373,150,3,16.9651,0.113101,18333
374,150,1,16.6369,0.110913,18401
374,150,2,18.22,0.121467,18401
374,150,3,16.6884,0.111256,18401
375,150,1,17.9228,0.119485,18406
375,150,2,19.4048,0.129365,18406
375,150,3,19.2717,0.128478,18406
376,150,1,19.627,0.130847,18418
376,150,2,16.5144,0.110096,18418
376,150,3,16.0458,0.106972,18418
377,150,1,16.9951,0.1133,18439
377,150,2,16.216,0.108106,18439
377,150,3,24.6405,0.16427,18439
378,150,1,20.3501,0.135667,18471
378,150,2,17.5857,0.117238,18471
378,150,3,18.2809,0.121873,18471
379,150,1,18.0124,0.120083,18516
379,150,2,19.2029,0.12802,18516
379,150,3,17.7562,0.118375,18516
380,150,1,16.4869,0.109912,18576
380,150,2,20.0074,0.133382,18576
380,150,3,23.4339,0.156226,18576
381,150,1,19.0563,0.127042,18583
381,150,2,24.4891,0.16326,18583
381,150,3,19.8703,0.132468,18583
382,150,1,25.6982,0.171322,18599
382,150,2,21.5607,0.143738,18599
382,150,3,27.7997,0.185331,18599
383,150,1,22.0404,0.146936,18626
383,150,2,21.3849,0.142566,18626
383,150,3,21.975,0.1465,18626
384,150,1,17.8627,0.119085,18666
384,150,2,17.0311,0.113541,18666
384,150,3,17.1427,0.114285,18666
385,150,1,17.8601,0.119067,18721
385,150,2,16.8422,0.112282,18721
385,150,3,17.0311,0.11354,18721
386,150,1,25.4011,0.169341,18793
386,150,2,18.0092,0.120061,18793
386,150,3,18.2518,0.121679,18793
387,150,1,18.186,0.12124,18884
387,150,2,17.5973,0.117315,18884
387,150,3,17.7045,0.11803,18884
388,150,1,17.6368,0.117579,18996
388,150,2,18.2448,0.121632,18996
388,150,3,19.9656,0.133104,18996
389,150,1,20.234,0.134894,19131
389,150,2,22.7947,0.151965,19131
389,150,3,20.1761,0.134507,19131
390,150,1,19.4267,0.129511,19291
390,150,2,17.7222,0.118148,19291
390,150,3,17.4258,0.116172,19291
391,150,1,17.9787,0.119858,19308
391,150,2,19.6704,0.131136,19308
391,150,3,20.9223,0.139482,19308
392,150,1,22.4071,0.14938,19310
392,150,2,19.0246,0.12683,19310
392,150,3,19.4765,0.129844,19310
393,150,1,18.9814,0.126543,19316
393,150,2,19.476,0.12984,19316
393,150,3,19.6863,0.131242,19316
394,150,1,18.8617,0.125744,19328
394,150,2,19.5661,0.13044,19328
394,150,3,18.4755,0.12317,19328
395,150,1,17.9916,0.119944,19348
395,150,2,17.6859,0.117906,19348
395,150,3,18.7252,0.124835,19348
396,150,1,18.3422,0.122281,19378
396,150,2,19.0751,0.127167,19378
396,150,3,26.899,0.179327,19378
397,150,1,19.3533,0.129022,19420
397,150,2,26.5216,0.176811,19420
397,150,3,25.9715,0.173144,19420
398,150,1,26.2743,0.175162,19476
398,150,2,23.4973,0.156649,19476
398,150,3,25.2475,0.168317,19476
399,150,1,25.677,0.17118,19548
399,150,2,27.1711,0.181141,19548
399,150,3,27.6387,0.184258,19548
400,150,1,19.8027,0.132018,19638
400,150,2,26.9265,0.17951,19638
400,150,3,21.2049,0.141366,19638
401,150,1,21.0815,0.140543,19648
401,150,2,25.4841,0.169894,19648
401,150,3,26.6364,0.177576,19648
402,150,1,18.9049,0.126032,19670
402,150,2,18.9462,0.126308,19670
402,150,3,23.2489,0.154992,19670
403,150,1,24.9189,0.166126,19706
403,150,2,21.953,0.146353,19706
403,150,3,21.4625,0.143083,19706
404,150,1,30.6328,0.204218,19758
404,150,2,25.8825,0.17255,19758
404,150,3,21.6915,0.14461,19758
405,150,1,20.1724,0.134483,19828
405,150,2,26.4303,0.176202,19828
405,150,3,25.2716,0.168477,19828
406,150,1,21.0808,0.140539,19918
406,150,2,22.4144,0.149429,19918
406,150,3,22.5171,0.150114,19918
407,150,1,24.7599,0.165066,20030
407,150,2,22.8754,0.152503,20030
407,150,3,20.2585,0.135057,20030
408,150,1,27.3214,0.182143,20166
408,150,2,25.5404,0.170269,20166
408,150,3,21.3932,0.142622,20166
409,150,1,23.6832,0.157888,20175
409,150,2,22.3481,0.148987,20175
409,150,3,22.6415,0.150943,20175
410,150,1,23.8341,0.158894,20195
410,150,2,20.522,0.136813,20195
410,150,3,20.0017,0.133344,20195
411,150,1,19.3581,0.129054,20198
411,150,2,20.9503,0.139669,20198
411,150,3,20.4184,0.136123,20198
412,150,1,22.1263,0.147509,20206
412,150,2,25.5469,0.170313,20206
412,150,3,25.2521,0.168347,20206
413,150,1,20.7258,0.138172,20221
413,150,2,21.5237,0.143491,20221
413,150,3,21.8539,0.145692,20221
414,150,1,27.111,0.18074,20245
414,150,2,27.598,0.183987,20245
414,150,3,28.1686,0.18779,20245
415,150,1,34.1283,0.227522,20280
415,150,2,39.3283,0.262189,20280
415,150,3,28.419,0.18946,20280
416,150,1,22.1029,0.147353,20328
416,150,2,21.656,0.144373,20328
416,150,3,25.6967,0.171311,20328
417,150,1,21.5583,0.143722,20391
417,150,2,24.7315,0.164877,20391
417,150,3,24.1797,0.161198,20391
418,150,1,22.5567,0.150378,20471
418,150,2,21.371,0.142473,20471
418,150,3,21.4055,0.142703,20471
419,150,1,22.5154,0.150102,20570
419,150,2,21.5681,0.143787,20570
419,150,3,22.7843,0.151895,20570
420,150,1,23.2289,0.154859,20690
420,150,2,21.7715,0.145143,20690
420,150,3,22.5368,0.150245,20690
421,150,1,25.1615,0.167744,20703
421,150,2,23.1259,0.154173,20703
421,150,3,22.0947,0.147298,20703
422,150,1,21.1488,0.140992,20731
422,150,2,24.1624,0.161082,20731
422,150,3,25.2958,0.168639,20731
423,150,1,22.4904,0.149936,20776
423,150,2,22.5088,0.150059,20776
423,150,3,21.2644,0.141763,20776
424,150,1,22.742,0.151614,20840
424,150,2,23.7219,0.158146,20840
424,150,3,22.1632,0.147754,20840
425,150,1,21.963,0.14642,20925
425,150,2,21.7894,0.145263,20925
425,150,3,22.4388,0.149592,20925
426,150,1,22.7416,0.15161,20931
426,150,2,22.7311,0.151541,20931
426,150,3,29.1198,0.194132,20931
427,150,1,22.5713,0.150475,20945
427,150,2,23.194,0.154626,20945
427,150,3,23.0986,0.153991,20945
428,150,1,24.211,0.161406,20969
428,150,2,24.2264,0.161509,20969
428,150,3,23.0394,0.153596,20969
429,150,1,22.9415,0.152943,21005
429,150,2,22.4556,0.149704,21005
429,150,3,24.7005,0.16467,21005
430,150,1,30.6876,0.204584,21055
430,150,2,28.6548,0.191032,21055
430,150,3,31.1904,0.207936,21055
431,150,1,28.5445,0.190296,21061
431,150,2,29.3708,0.195806,21061
431,150,3,35.0771,0.233847,21061
432,150,1,29.1146,0.194097,21075
432,150,2,34.8018,0.232012,21075
432,150,3,28.6982,0.191322,21075
433,150,1,27.8258,0.185505,21099
433,150,2,26.2514,0.175009,21099
433,150,3,26.7525,0.17835,21099
434,150,1,30.6157,0.204105,21135
434,150,2,27.1539,0.181026,21135
434,150,3,26.0384,0.173589,21135
435,150,1,25.154,0.167694,21185
435,150,2,26.3162,0.175441,21185
435,150,3,23.7862,0.158575,21185
436,150,1,26.0562,0.173708,21251
436,150,2,24.9991,0.166661,21251
436,150,3,26.5124,0.176749,21251
437,150,1,24.7288,0.164859,21335
437,150,2,24.2451,0.161634,21335
437,150,3,28.1533,0.187689,21335
438,150,1,27.2443,0.181629,21439
438,150,2,24.0799,0.160533,21439
438,150,3,28.7957,0.191972,21439
439,150,1,26.7419,0.178279,21565
439,150,2,24.5874,0.163916,21565
439,150,3,24.3602,0.162401,21565
440,150,1,23.5704,0.157136,21715
440,150,2,24.5913,0.163942,21715
440,150,3,25.0777,0.167185,21715
441,150,1,23.6185,0.157457,21731
441,150,2,24.4155,0.16277,21731
441,150,3,24.894,0.16596,21731
442,150,1,27.9989,0.186659,21765
442,150,2,26.944,0.179627,21765
442,150,3,25.5756,0.170504,21765
443,150,1,25.0944,0.167296,21768
443,150,2,27.2296,0.18153,21768
443,150,3,27.4476,0.182984,21768
444,150,1,28.835,0.192234,21776
444,150,2,28.4577,0.189718,21776
444,150,3,29.1783,0.194522,21776
445,150,1,29.4947,0.196632,21791
445,150,2,28.0293,0.186862,21791
445,150,3,27.6225,0.18415,21791
446,150,1,42.6518,0.284345,21815
446,150,2,47.1425,0.314283,21815
446,150,3,32.6675,0.217783,21815
447,150,1,31.8068,0.212045,21850
447,150,2,30.2787,0.201858,21850
447,150,3,32.8223,0.218815,21850
448,150,1,31.3838,0.209226,21898
